0.000814131,
0.236823,
0.237221,
0.237619,
0.238015,
0.238411,
0.238807,
0.239202,
0.239597,
0.239991,
0.240384,
0.240777,
0.24117,
0.241562,
0.241953,
0.242344,
0.242734,
0.243124,
0.243514,
0.243902,
0.244291,
0.244678,
0.245066,
0.245453,
0.245839,
0.246225,
0.24661,
0.246995,
0.247379,
0.247763,
0.248146,
0.248529,
0.248911,
0.249293,
0.249675,
0.250055,
0.250436,
0.250816,
0.251195,
0.251574,
0.251953,
0.252331,
0.252709,
0.253086,
0.253463,
0.253839,
0.254215,
0.25459,
0.254965,
0.25534,
0.255714,
0.256087,
0.25646,
0.256833,
0.257206,
0.257577,
0.257949,
0.25832,
0.25869,
0.259061,
0.25943,
0.2598,
0.260168,
0.260537,
0.260905,
0.261273,
0.26164,
0.262007,
0.262373,
0.262739,
0.263105,
0.26347,
0.263835,
0.264199,
0.264563,
0.264927,
0.26529,
0.265654,
0.266016,
0.266378,
0.26674,
0.267101,
0.267462,
0.267823,
0.268183,
0.268543,
0.268903,
0.269262,
0.269621,
0.269979,
0.270338,
0.270696,
0.271053,
0.27141,
0.271767,
0.272123,
0.272479,
0.272835,
0.273191,
0.273546,
0.2739,
0.274255,
0.274609,
0.274963,
0.275316,
0.275669,
0.276022,
0.276375,
0.276727,
0.277079,
0.27743,
0.277781,
0.278132,
0.278483,
0.278833,
0.279183,
0.279533,
0.279883,
0.280232,
0.280581,
0.280929,
0.281278,
0.281626,
0.281973,
0.282321,
0.282668,
0.283015,
0.283362,
0.283708,
0.284054,
0.2844,
0.284746,
0.285091,
0.285436,
0.285781,
0.286125,
0.28647,
0.286814,
0.287158,
0.287501,
0.287845,
0.288188,
0.28853,
0.288873,
0.289215,
0.289558,
0.289899,
0.290241,
0.290583,
0.290924,
0.291265,
0.291606,
0.291947,
0.292287,
0.292627,
0.292967,
0.293307,
0.293646,
0.293986,
0.294325,
0.294664,
0.295003,
0.295341,
0.29568,
0.296018,
0.296356,
0.296694,
0.297032,
0.297369,
0.297706,
0.298043,
0.298381,
0.298717,
0.299054,
0.29939,
0.299727,
0.300063,
0.300399,
0.300734,
0.30107,
0.301406,
0.301741,
0.302076,
0.302411,
0.302747,
0.303081,
0.303416,
0.30375,
0.304085,
0.304419,
0.304753,
0.305087,
0.305421,
0.305755,
0.306088,
0.306422,
0.306755,
0.307088,
0.307422,
0.307755,
0.308088,
0.30842,
0.308753,
0.309086,
0.309419,
0.309751,
0.310083,
0.310415,
0.310748,
0.31108,
0.311412,
0.311744,
0.312075,
0.312407,
0.312739,
0.313071,
0.313402,
0.313733,
0.314065,
0.314396,
0.314727,
0.315059,
0.31539,
0.315721,
0.316052,
0.316383,
0.316714,
0.317045,
0.317375,
0.317707,
0.318037,
0.318368,
0.318699,
0.319029,
0.31936,
0.319691,
0.320021,
0.320352,
0.320682,
0.321013,
0.321343,
0.321674,
0.322004,
0.322335,
0.322665,
0.322995,
0.323326,
0.323656,
0.323987,
0.324317,
0.324648,
0.324978,
0.325308,
0.325639,
0.325969,
0.3263,
0.32663,
0.326961,
0.327292,
0.327622,
0.327953,
0.328283,
0.328614,
0.328945,
0.329276,
0.329606,
0.329937,
0.330268,
0.330599,
0.33093,
0.331261,
0.331592,
0.331923,
0.332254,
0.332585,
0.332917,
0.333248,
0.333579,
0.333911,
0.334243,
0.334574,
0.334906,
0.335238,
0.335569,
0.335901,
0.336233,
0.336565,
0.336898,
0.33723,
0.337562,
0.337895,
0.338227,
0.33856,
0.338893,
0.339226,
0.339559,
0.339892,
0.340225,
0.340558,
0.340891,
0.341225,
0.341559,
0.341893,
0.342226,
0.34256,
0.342895,
0.343229,
0.343563,
0.343898,
0.344233,
0.344567,
0.344902,
0.345238,
0.345573,
0.345908,
0.346244,
0.346579,
0.346915,
0.347251,
0.347587,
0.347923,
0.34826,
0.348597,
0.348934,
0.34927,
0.349608,
0.349945,
0.350283,
0.35062,
0.350958,
0.351296,
0.351635,
0.351973,
0.352311,
0.35265,
0.352989,
0.353329,
0.353668,
0.354008,
0.354347,
0.354687,
0.355028,
0.355368,
0.355709,
0.35605,
0.356391,
0.356732,
0.357074,
0.357415,
0.357757,
0.3581,
0.358442,
0.358785,
0.359128,
0.359471,
0.359814,
0.360158,
0.360502,
0.360846,
0.36119,
0.361535,
0.36188,
0.362225,
0.36257,
0.362916,
0.363262,
0.363608,
0.363954,
0.364301,
0.364648,
0.364995,
0.365343,
0.365691,
0.366039,
0.366387,
0.366736,
0.367085,
0.367434,
0.367783,
0.368133,
0.368483,
0.368834,
0.369185,
0.369536,
0.369887,
0.370238,
0.37059,
0.370943,
0.371295,
0.371648,
0.372001,
0.372355,
0.372709,
0.373063,
0.373417,
0.373772,
0.374127,
0.374483,
0.374838,
0.375195,
0.375551,
0.375908,
0.376265,
0.376623,
0.376981,
0.377339,
0.377697,
0.378056,
0.378416,
0.378775,
0.379135,
0.379496,
0.379856,
0.380218,
0.380579,
0.380941,
0.381303,
0.381666,
0.382029,
0.382392,
0.382756,
0.38312,
0.383484,
0.38385,
0.384215,
0.384581,
0.384947,
0.385313,
0.38568,
0.386048,
0.386415,
0.386783,
0.387152,
0.387521,
0.387891,
0.38826,
0.388631,
0.389001,
0.389372,
0.389744,
0.390116,
0.390488,
0.390861,
0.391234,
0.391608,
0.391982,
0.392356,
0.392731,
0.393107,
0.393483,
0.393859,
0.394236,
0.394613,
0.394991,
0.395369,
0.395748,
0.396127,
0.396507,
0.396887,
0.397267,
0.397648,
0.39803,
0.398412,
0.398794,
0.399177,
0.399561,
0.399944,
0.400329,
0.400714,
0.401099,
0.401485,
0.401872,
0.402259,
0.402646,
0.403034,
0.403422,
0.403811,
0.4042,
0.40459,
0.404981,
0.405372,
0.405763,
0.406155,
0.406548,
0.406941,
0.407335,
0.407729,
0.408124,
0.408518,
0.408914,
0.409311,
0.409708,
0.410105,
0.410503,
0.410901,
0.4113,
0.4117,
0.4121,
0.412501,
0.412902,
0.413304,
0.413706,
0.414109,
0.414513,
0.414917,
0.415322,
0.415727,
0.416133,
0.416539,
0.416946,
0.417354,
0.417762,
0.418171,
0.41858,
0.41899,
0.419401,
0.419812,
0.420224,
0.420636,
0.421049,
0.421463,
0.421877,
0.422292,
0.422707,
0.423123,
0.42354,
0.423957,
0.424375,
0.424794,
0.425213,
0.425633,
0.426053,
0.426474,
0.426896,
0.427318,
0.427741,
0.428165,
0.428589,
0.429014,
0.42944,
0.429866,
0.430293,
0.43072,
0.431149,
0.431577,
0.432007,
0.432437,
0.432868,
0.4333,
0.433732,
0.434165,
0.434599,
0.435033,
0.435468,
0.435903,
0.43634,
0.436777,
0.437214,
0.437653,
0.438092,
0.438532,
0.438972,
0.439413,
0.439855,
0.440298,
0.440741,
0.441185,
0.44163,
0.442075,
0.442522,
0.442969,
0.443416,
0.443864,
0.444314,
0.444763,
0.445214,
0.445665,
0.446117,
0.44657,
0.447023,
0.447478,
0.447933,
0.448388,
0.448845,
0.449302,
0.44976,
0.450219,
0.450678,
0.451139,
0.4516,
0.452066,
0.452531,
0.452997,
0.453465,
0.453935,
0.454407,
0.454881,
0.455357,
0.455834,
0.456313,
0.456795,
0.457278,
0.457763,
0.45825,
0.458739,
0.459229,
0.459721,
0.460216,
0.460712,
0.461209,
0.461709,
0.462211,
0.462714,
0.463219,
0.463726,
0.464235,
0.464745,
0.465257,
0.465771,
0.466287,
0.466804,
0.467324,
0.467844,
0.468367,
0.468892,
0.469418,
0.469945,
0.470475,
0.471006,
0.471539,
0.472074,
0.47261,
0.473148,
0.473688,
0.474229,
0.474772,
0.475317,
0.475863,
0.476412,
0.476961,
0.477513,
0.478066,
0.47862,
0.479176,
0.479734,
0.480293,
0.480854,
0.481417,
0.481981,
0.482547,
0.483114,
0.483683,
0.484254,
0.484826,
0.4854,
0.485975,
0.486552,
0.48713,
0.48771,
0.488291,
0.488874,
0.489458,
0.490044,
0.490632,
0.491221,
0.491811,
0.492403,
0.492996,
0.493591,
0.494188,
0.494785,
0.495385,
0.495985,
0.496588,
0.497191,
0.497796,
0.498403,
0.499011,
0.49962,
0.500231,
0.500843,
0.501457,
0.502071,
0.502688,
0.503306,
0.503925,
0.504545,
0.505167,
0.50579,
0.506415,
0.507041,
0.507668,
0.508297,
0.508927,
0.509558,
0.510191,
0.510825,
0.51146,
0.512097,
0.512735,
0.513374,
0.514014,
0.514656,
0.515299,
0.515943,
0.516589,
0.517235,
0.517884,
0.518533,
0.519183,
0.519835,
0.520488,
0.521143,
0.521798,
0.522455,
0.523113,
0.523772,
0.524432,
0.525094,
0.525756,
0.52642,
0.527085,
0.527751,
0.528419,
0.529087,
0.529757,
0.530428,
0.5311,
0.531773,
0.532447,
0.533123,
0.533799,
0.534477,
0.535156,
0.535835,
0.536516,
0.537198,
0.537881,
0.538565,
0.539251,
0.539937,
0.540625,
0.541313,
0.542002,
0.542693,
0.543384,
0.544077,
0.544771,
0.545465,
0.546161,
0.546858,
0.547555,
0.548254,
0.548954,
0.549654,
0.550356,
0.551058,
0.551762,
0.552467,
0.553172,
0.553879,
0.554586,
0.555294,
0.556004,
0.556714,
0.557425,
0.558137,
0.55885,
0.559564,
0.560279,
0.560994,
0.561711,
0.562428,
0.563147,
0.563866,
0.564586,
0.565307,
0.566029,
0.566751,
0.567475,
0.568199,
0.568924,
0.56965,
0.570377,
0.571104,
0.571833,
0.572562,
0.573292,
0.574023,
0.574754,
0.575487,
0.57622,
0.576954,
0.577689,
0.578424,
0.57916,
0.579897,
0.580635,
0.581373,
0.582113,
0.582852,
0.583593,
0.584334,
0.585076,
0.585819,
0.586563,
0.587307,
0.588051,
0.588797,
0.589543,
0.59029,
0.591037,
0.591785,
0.592534,
0.593284,
0.594034,
0.594784,
0.595536,
0.596288,
0.59704,
0.597793,
0.598547,
0.599302,
0.600057,
0.600812,
0.601568,
0.602325,
0.603082,
0.60384,
0.604598,
0.605357,
0.606117,
0.606877,
0.607638,
0.608399,
0.60916,
0.609923,
0.610685,
0.611448,
0.612212,
0.612976,
0.613741,
0.614506,
0.615271,
0.616038,
0.616804,
0.617571,
0.618339,
0.619107,
0.619875,
0.620644,
0.621413,
0.622183,
0.622953,
0.623723,
0.624494,
0.625265,
0.626037,
0.626809,
0.627582,
0.628355,
0.629128,
0.629902,
0.630676,
0.63145,
0.632224,
0.633,
0.633775,
0.634551,
0.635327,
0.636103,
0.63688,
0.637657,
0.638434,
0.639212,
0.63999,
0.640768,
0.641546,
0.642325,
0.643104,
0.643883,
0.644663,
0.645443,
0.646223,
0.647003,
0.647784,
0.648565,
0.649346,
0.650127,
0.650908,
0.65169,
0.652472,
0.653254,
0.654036,
0.654819,
0.655601,
0.656384,
0.657167,
0.65795,
0.658733,
0.659517,
0.6603,
0.661084,
0.661868,
0.662652,
0.663436,
0.66422,
0.665005,
0.665789,
0.666574,
0.667358,
0.668143,
0.668928,
0.669713,
0.670498,
0.671283,
0.672068,
0.672853,
0.673639,
0.674424,
0.675209,
0.675995,
0.67678,
0.677565,
0.678351,
0.679136,
0.679922,
0.680707,
0.681492,
0.682278,
0.683063,
0.683849,
0.684634,
0.685419,
0.686205,
0.68699,
0.687775,
0.68856,
0.689345,
0.69013,
0.690915,
0.6917,
0.692484,
0.693269,
0.694053,
0.694838,
0.695622,
0.696406,
0.69719,
0.697974,
0.698758,
0.699542,
0.700325,
0.701109,
0.701892,
0.702675,
0.703458,
0.704241,
0.705023,
0.705806,
0.706588,
0.70737,
0.708151,
0.708933,
0.709714,
0.710496,
0.711277,
0.712057,
0.712838,
0.713618,
0.714398,
0.715177,
0.715957,
0.716736,
0.717515,
0.718294,
0.719072,
0.71985,
0.720628,
0.721405,
0.722182,
0.722959,
0.723736,
0.724512,
0.725288,
0.726064,
0.726839,
0.727614,
0.728388,
0.729162,
0.729936,
0.73071,
0.731483,
0.732256,
0.733028,
0.7338,
0.734571,
0.735342,
0.736113,
0.736883,
0.737653,
0.738423,
0.739192,
0.73996,
0.740728,
0.741496,
0.742264,
0.74303,
0.743797,
0.744563,
0.745328,
0.746093,
0.746857,
0.747621,
0.748385,
0.749148,
0.74991,
0.750672,
0.751433,
0.752194,
0.752954,
0.753714,
0.754474,
0.755232,
0.75599,
0.756748,
0.757505,
0.758261,
0.759017,
0.759772,
0.760527,
0.761281,
0.762035,
0.762788,
0.76354,
0.764292,
0.765042,
0.765793,
0.766543,
0.767292,
0.76804,
0.768788,
0.769536,
0.770282,
0.771028,
0.771773,
0.772517,
0.773261,
0.774004,
0.774746,
0.775488,
0.776229,
0.776969,
0.777709,
0.778448,
0.779186,
0.779923,
0.78066,
0.781396,
0.782131,
0.782865,
0.783599,
0.784331,
0.785063,
0.785795,
0.786525,
0.787255,
0.787984,
0.788712,
0.789439,
0.790165,
0.790891,
0.791616,
0.79234,
0.793063,
0.793785,
0.794506,
0.795227,
0.795946,
0.796665,
0.797383,
0.7981,
0.798816,
0.799531,
0.800246,
0.800959,
0.801672,
0.802383,
0.803094,
0.803804,
0.804513,
0.805221,
0.805928,
0.806634,
0.807339,
0.808043,
0.808746,
0.809448,
0.810149,
0.810849,
0.811549,
0.812247,
0.812944,
0.81364,
0.814336,
0.81503,
0.815723,
0.816415,
0.817106,
0.817796,
0.818485,
0.819173,
0.81986,
0.820545,
0.82123,
0.821914,
0.822596,
0.823278,
0.823958,
0.824638,
0.825316,
0.825993,
0.826669,
0.827344,
0.828017,
0.82869,
0.829362,
0.830032,
0.830701,
0.831369,
0.832036,
0.832702,
0.833366,
0.834029,
0.834692,
0.835353,
0.836012,
0.836671,
0.837328,
0.837985,
0.83864,
0.839293,
0.839946,
0.840597,
0.841247,
0.841895,
0.842543,
0.843189,
0.843834,
0.844478,
0.84512,
0.845762,
0.846401,
0.84704,
0.847677,
0.848313,
0.848948,
0.849581,
0.850213,
0.850844,
0.851473,
0.852101,
0.852728,
0.853353,
0.853977,
0.8546,
0.855221,
0.855841,
0.85646,
0.857076,
0.857692,
0.858307,
0.858919,
0.859531,
0.860141,
0.86075,
0.861357,
0.861963,
0.862567,
0.86317,
0.863772,
0.864372,
0.86497,
0.865568,
0.866163,
0.866757,
0.86735,
0.867941,
0.868531,
0.869119,
0.869706,
0.870291,
0.870875,
0.871457,
0.872038,
0.872617,
0.873194,
0.87377,
0.874345,
0.874918,
0.875489,
0.876059,
0.876627,
0.877194,
0.877759,
0.878322,
0.878884,
0.879445,
0.880003,
0.880561,
0.881116,
0.88167,
0.882222,
0.882772,
0.883321,
0.883868,
0.884414,
0.884958,
0.8855,
0.886041,
0.88658,
0.887117,
0.887653,
0.888187,
0.888719,
0.889249,
0.889778,
0.890305,
0.89083,
0.891354,
0.891876,
0.892396,
0.892914,
0.893431,
0.893946,
0.894459,
0.894971,
0.89548,
0.895988,
0.896494,
0.896998,
0.897501,
0.898001,
0.8985,
0.898997,
0.899492,
0.899986,
0.900477,
0.900967,
0.901455,
0.901941,
0.902425,
0.902907,
0.903388,
0.903867,
0.904343,
0.904818,
0.905291,
0.905762,
0.906231,
0.906698,
0.907164,
0.907627,
0.908089,
0.908548,
0.909006,
0.909461,
0.909915,
0.910367,
0.910817,
0.911265,
0.911711,
0.912155,
0.912597,
0.913037,
0.913475,
0.913911,
0.914345,
0.914777,
0.915207,
0.915635,
0.916061,
0.916485,
0.916907,
0.917326,
0.917744,
0.91816,
0.918574,
0.918985,
0.919395,
0.919802,
0.920207,
0.920611,
0.921012,
0.921411,
0.921808,
0.922203,
0.922596,
0.922986,
0.923375,
0.923762,
0.924146,
0.924528,
0.924908,
0.925286,
0.925661,
0.926035,
0.926406,
0.926776,
0.927142,
0.927507,
0.927869,
0.92823,
0.928588,
0.928944,
0.929298,
0.929649,
0.929999,
0.930345,
0.93069,
0.931033,
0.931373,
0.931711,
0.932047,
0.93238,
0.932712,
0.933041,
0.933368,
0.933692,
0.934014,
0.934334,
0.934651,
0.934966,
0.935279,
0.93559,
0.935898,
0.936204,
0.936507,
0.936808,
0.937107,
0.937404,
0.937698,
0.937989,
0.938279,
0.938565,
0.93885,
0.939132,
0.939412,
0.939689,
0.939964,
0.940237,
0.940507,
0.940774,
0.94104,
0.941302,
0.941562,
0.94182,
0.942076,
0.942329,
0.942579,
0.942827,
0.943073,
0.943316,
0.943556,
0.943795,
0.94403,
0.944263,
0.944493,
0.944722,
0.944947,
0.94517,
0.94539,
0.945608,
0.945824,
0.946036,
0.946246,
0.946454,
0.946659,
0.946861,
0.947061,
0.947259,
0.947453,
0.947646,
0.947835,
0.948022,
0.948206,
0.948388,
0.948567,
0.948743,
0.948917,
0.949088,
0.949256,
0.949422,
0.949585,
0.949746,
0.949903,
0.950059,
0.950211,
0.95036,
0.950508,
0.950652,
0.950794,
0.950932,
0.951069,
0.951202,
0.951333,
0.951461,
0.951586,
0.951709,
0.951828,
0.951945,
0.952059,
0.952171,
0.952279,
0.952385,
0.952488,
0.952589,
0.952686,
0.952781,
0.952873,
0.952962,
0.953048,
0.953131,
0.953212,
0.953289,
0.953364,
0.953436,
0.953505,
0.953572,
0.953635,
0.953696,
0.953753,
0.953808,
0.95386,
0.953909,
0.953955,
0.953998,
0.954038,
0.954076,
0.95411,
0.954142,
0.95417,
0.954195,
0.954218,
0.954238,
0.954255,
0.954268,
0.954279,
0.954287,
0.954292,
0.954294,
0.954293,
0.954288,
0.954281,
0.954271,
0.954258,
0.954242,
0.954222,
0.9542,
0.954175,
0.954146,
0.954115,
0.95408,
0.954043,
0.954002,
0.953958,
0.953912,
0.953862,
0.953809,
0.953753,
0.953694,
0.953631,
0.953566,
0.953498,
0.953426,
0.953351,
0.953273,
0.953192,
0.953108,
0.953021,
0.95293,
0.952836,
0.952739,
0.952639,
0.952536,
0.95243,
0.95232,
0.952208,
0.952091,
0.951972,
0.95185,
0.951724,
0.951595,
0.951463,
0.951328,
0.951189,
0.951047,
0.950902,
0.950754,
0.950602,
0.950447,
0.950289,
0.950128,
0.949963,
0.949795,
0.949623,
0.949448,
0.94927,
0.949089,
0.948904,
0.948717,
0.948525,
0.948331,
0.948133,
0.947931,
0.947726,
0.947518,
0.947307,
0.947091,
0.946874,
0.946652,
0.946427,
0.946198,
0.945967,
0.945731,
0.945493,
0.94525,
0.945005,
0.944756,
0.944504,
0.944248,
0.943989,
0.943726,
0.94346,
0.94319,
0.942917,
0.94264,
0.94236,
0.942076,
0.941789,
0.941499,
0.941205,
0.940907,
0.940606,
0.940301,
0.939993,
0.939681,
0.939366,
0.939047,
0.938725,
0.938399,
0.938069,
0.937736,
0.937399,
0.937059,
0.936715,
0.936368,
0.936017,
0.935662,
0.935304,
0.934942,
0.934576,
0.934207,
0.933834,
0.933458,
0.933078,
0.932694,
0.932307,
0.931916,
0.931521,
0.931122,
0.930721,
0.930314,
0.929905,
0.929492,
0.929075,
0.928655,
0.928231,
0.927802,
0.927371,
0.926935,
0.926496,
0.926053,
0.925606,
0.925156,
0.924702,
0.924244,
0.923782,
0.923317,
0.922847,
0.922368,
0.921887,
0.921399,
0.920905,
0.920404,
0.919897,
0.919383,
0.918863,
0.918336,
0.917803,
0.917263,
0.916717,
0.916164,
0.915605,
0.91504,
0.914468,
0.91389,
0.913306,
0.912715,
0.912117,
0.911514,
0.910904,
0.910288,
0.909666,
0.909037,
0.908402,
0.907761,
0.907113,
0.90646,
0.905801,
0.905134,
0.904462,
0.903784,
0.9031,
0.90241,
0.901713,
0.90101,
0.900302,
0.899587,
0.898866,
0.89814,
0.897407,
0.896668,
0.895923,
0.895172,
0.894415,
0.893653,
0.892884,
0.89211,
0.891329,
0.890542,
0.88975,
0.888952,
0.888148,
0.887338,
0.886522,
0.885701,
0.884874,
0.884041,
0.883202,
0.882358,
0.881507,
0.880652,
0.87979,
0.878923,
0.878049,
0.877171,
0.876286,
0.875396,
0.874501,
0.873599,
0.872693,
0.87178,
0.870862,
0.869939,
0.86901,
0.868075,
0.867135,
0.86619,
0.865239,
0.864282,
0.86332,
0.862352,
0.86138,
0.860402,
0.859418,
0.858429,
0.857435,
0.856435,
0.85543,
0.854419,
0.853403,
0.852383,
0.851356,
0.850325,
0.849288,
0.848246,
0.847199,
0.846146,
0.845088,
0.844025,
0.842957,
0.841884,
0.840806,
0.839722,
0.838634,
0.83754,
0.836442,
0.835338,
0.834229,
0.833115,
0.831996,
0.830872,
0.829743,
0.828609,
0.82747,
0.826326,
0.825177,
0.824023,
0.822865,
0.821701,
0.820533,
0.819359,
0.818181,
0.816998,
0.81581,
0.814618,
0.81342,
0.812218,
0.811011,
0.809799,
0.808582,
0.807361,
0.806135,
0.804904,
0.803669,
0.802429,
0.801184,
0.799935,
0.798681,
0.797422,
0.796159,
0.794891,
0.793619,
0.792342,
0.79106,
0.789774,
0.788483,
0.787188,
0.785889,
0.784585,
0.783276,
0.781964,
0.780646,
0.779324,
0.777998,
0.776667,
0.775332,
0.773993,
0.77265,
0.771301,
0.769949,
0.768592,
0.767231,
0.765866,
0.764497,
0.763123,
0.761745,
0.760363,
0.758976,
0.757586,
0.756191,
0.754792,
0.753389,
0.751982,
0.750571,
0.749155,
0.747735,
0.746312,
0.744884,
0.743452,
0.742016,
0.740577,
0.739133,
0.737685,
0.736233,
0.734777,
0.733317,
0.731854,
0.730386,
0.728915,
0.727439,
0.72596,
0.724477,
0.72299,
0.721499,
0.720004,
0.718506,
0.717003,
0.715497,
0.713988,
0.712474,
0.710957,
0.709435,
0.707911,
0.706382,
0.70485,
0.703314,
0.701775,
0.700232,
0.698685,
0.697135,
0.69558,
0.694023,
0.692462,
0.690897,
0.689329,
0.687757,
0.686182,
0.684603,
0.68302,
0.681435,
0.679846,
0.678253,
0.676657,
0.675058,
0.673454,
0.671848,
0.670238,
0.668626,
0.667009,
0.665389,
0.663766,
0.66214,
0.66051,
0.658877,
0.657241,
0.655602,
0.65396,
0.652314,
0.650665,
0.649012,
0.647357,
0.645698,
0.644036,
0.642372,
0.640704,
0.639033,
0.637358,
0.635681,
0.634001,
0.632317,
0.630631,
0.628942,
0.627249,
0.625554,
0.623856,
0.622154,
0.62045,
0.618743,
0.617033,
0.615319,
0.613604,
0.611885,
0.610163,
0.608438,
0.606711,
0.604981,
0.603248,
0.601512,
0.599773,
0.598032,
0.596288,
0.594541,
0.592791,
0.591039,
0.589284,
0.587527,
0.585766,
0.584003,
0.582238,
0.580469,
0.578699,
0.576925,
0.575149,
0.57337,
0.57159,
0.569806,
0.56802,
0.566231,
0.56444,
0.562646,
0.56085,
0.559051,
0.55725,
0.555446,
0.553641,
0.551832,
0.550022,
0.548208,
0.546393,
0.544575,
0.542755,
0.540933,
0.539108,
0.537281,
0.535452,
0.53362,
0.531787,
0.529951,
